Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
6457,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,musae,NRRL.25059,GCA_013623345.1,1
6458,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,ussurianum,CBS.123752,GCA_017656685.1,1
6459,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,nepalense,CBS.127669,GCA_017656735.1,1
6460,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,acaciae-mearnsii,NRRL.26754,GCA_014822065.1,1
6461,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,longipes,NRRL.20695,GCA_003012285.1,1
6462,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,chaquense,NRRL.66749,GCA_020137435.1,1
6463,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,guadeloupense,NRRL.36125,GCA_021655875.1,1
6464,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,hostae,NRRL.29888,GCA_013184365.1,1
6465,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,zanthoxyli,NRRL.66285,GCA_013623745.1,1
6466,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,algeriense,NRRL.66647,GCA_002982055.1,1
6467,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,nematophilum,NRRL.54600,GCA_013623595.1,1
6468,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,robinianum,CBS.430.91,GCA_024115165.1,1
6469,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,FCALT,GCA_025177585.1,1
6470,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,ByF01,GCA_034400335.1,1
6471,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,MPI-CAGE-CH-0212,GCA_020744355.1,1
6472,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,19-385,GCA_034641985.1,1
6473,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,QK8,GCA_035772935.1,1
6474,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fol010,GCA_015345895.1,1
6475,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,HS2,GCA_030064525.1,1
6476,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,FoPvo1,GCA_016859205.1,1
6477,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,FoPvo1,GCA_024343375.1,1
6478,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,TPB,GCA_030578155.1,1
6479,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fo4287,GCA_030020275.1,1
6480,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fol001,GCA_015345885.1,1
6481,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,TXL,GCA_032173435.1,1
6482,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,PkF01,GCA_030272305.1,1
6483,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324445.1,1
6484,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,MRL8996,GCA_009746015.1,1
6485,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,MPI-SDFR-AT-0094,GCA_020744455.1,1
6486,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00159,GCA_027945405.1,1
6487,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324765.1,1
6488,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,N-16999,GCA_016163985.1,1
6489,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44290,GCA_025201435.1,1
6490,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,N-16893,GCA_016163995.1,1
6491,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325125.1,1
6492,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,N-10010,GCA_016164085.1,1
6493,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43907,GCA_025216085.1,1
6494,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,09-002,GCA_024865645.1,1
6495,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324495.1,1
6496,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,V64-1,GCA_900096695.1,1
6497,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,G2-4,GCA_016166205.1,1
6498,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,GL1552,GCA_016166015.1,1
6499,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43906,GCA_025216005.1,1
6500,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325315.1,1
6501,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,GL1551,GCA_016166045.1,1
6502,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Tu58,GCA_002233935.2,1
6503,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324975.1,1
6504,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00161,GCA_027945315.1,1
6505,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325045.1,1
6506,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325295.1,1
6507,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324505.1,1
6508,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43897,GCA_025215825.1,1
6509,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324675.1,1
6510,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,N-10226,GCA_016164075.1,1
6511,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325035.1,1
6512,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,GL1703,GCA_016165995.1,1
6513,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324555.1,1
6514,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43894,GCA_025216105.1,1
6515,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324435.1,1
6516,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324805.1,1
6517,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325135.1,1
6518,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324865.1,1
6519,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324715.1,1
6520,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00145,GCA_027945275.1,1
6521,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43902,GCA_025216205.1,1
6522,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43900,GCA_025216065.1,1
6523,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,N-16818,GCA_016164055.1,1
6524,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324645.1,1
6525,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43899,GCA_025215885.1,1
6526,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44285,GCA_025201995.1,1
6527,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00144,GCA_027945255.1,1
6528,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324775.1,1
6529,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324905.1,1
6530,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324625.1,1
6531,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-13,GCA_011033475.1,1
6532,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43898,GCA_025215925.1,1
6533,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324955.1,1
6534,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,GL1702,GCA_016166025.1,1
6535,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44289,GCA_025201465.1,1
6536,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,GL1704,GCA_016165925.1,1
6537,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00132,GCA_027945555.1,1
6538,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44286,GCA_025215865.1,1
6539,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324835.1,1
6540,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44287,GCA_025215805.1,1
6541,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43903,GCA_025216165.1,1
6542,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44284,GCA_025215945.1,1
6543,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00165,GCA_027945335.1,1
6544,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00115,GCA_027945535.1,1
6545,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43896,GCA_025215965.1,1
6546,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-79,GCA_011034805.1,1
6547,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325065.1,1
6548,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,TO1,GCA_020976715.1,1
6549,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325095.1,1
6550,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00141,GCA_027945265.1,1
6551,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324935.1,1
6552,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43901,GCA_025215985.1,1
6553,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44311,GCA_025201475.1,1
6554,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CF00160,GCA_027945305.1,1
6555,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324755.1,1
6556,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44291,GCA_025176795.1,1
6557,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43892,GCA_025216045.1,1
6558,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325225.1,1
6559,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,N-18842,GCA_016163925.1,1
6560,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,2Ma4-5,GCA_020976725.1,1
6561,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,RBG6313,GCA_009297485.1,1
6562,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324585.1,1
6563,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fo_PG,GCA_003615185.1,1
6564,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324575.1,1
6565,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-36,GCA_011035965.1,1
6566,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,BPOP18,GCA_032884055.1,1
6567,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324595.1,1
6568,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43909,GCA_025215475.1,1
6569,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-22,GCA_011033835.1,1
6570,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI42117,GCA_009299125.1,1
6571,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014337855.1,1
6572,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324665.1,1
6573,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43904,GCA_025216025.1,1
6574,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44288,GCA_025201495.1,1
6575,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44314,GCA_025215215.1,1
6576,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44312,GCA_025215195.1,1
6577,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324455.1,1
6578,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-136,GCA_011035255.1,1
6579,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324795.1,1
6580,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-191,GCA_011421355.1,1
6581,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325205.1,1
6582,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,KOD886,GCA_002233995.2,1
6583,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325215.1,1
6584,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,IMV.00293,GCA_001931975.2,1
6585,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,UASWS.AC1,GCA_000733055.2,1
6586,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,ISS-F3,GCA_004291455.1,1
6587,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324425.1,1
6588,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325235.1,1
6589,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,ISS-F4,GCA_004292535.1,1
6590,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-39,GCA_011034675.1,1
6591,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325015.1,1
6592,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fus191,GCA_013347365.1,1
6593,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,S18/25,GCA_019054755.1,1
6594,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fus259,GCA_013347375.1,1
6595,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014325185.1,1
6596,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,M7004Y,GCA_023628715.1,1
6597,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fo_A28,GCA_003615155.1,1
6598,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,KOD888,GCA_002233955.2,1
6599,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-2,GCA_011035745.1,1
6600,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324465.1,1
6601,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-11,GCA_011035055.1,1
6602,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,FoMN14,GCA_001703125.1,1
6603,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324985.1,1
6604,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-111,GCA_011035045.1,1
6605,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-90,GCA_011036395.1,1
6606,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324745.1,1
6607,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fus250,GCA_013347385.1,1
6608,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI43893,GCA_025215845.1,1
6609,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI32287,GCA_009298755.1,1
6610,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI44313,GCA_025177805.1,1
6611,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,CS5870,GCA_002894245.1,1
6612,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,S18/30,GCA_019054625.1,1
6613,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,MOD1-FUNGI16,GCA_003705035.1,1
6614,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,nonpath2,GCA_020976335.1,1
6615,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-126,GCA_011036855.1,1
6616,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-13,GCA_011036875.1,1
6617,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-119,GCA_011035455.1,1
6618,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-34,GCA_011036945.1,1
6619,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-88,GCA_011034935.1,1
6620,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,KOD887,GCA_002233985.2,1
6621,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,NA,GCA_014324895.1,1
6622,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,nonpath5,GCA_020976685.1,1
6623,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fus017,GCA_013347595.1,1
6624,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-10,GCA_011032855.1,1
6625,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI11235,GCA_009298275.1,1
6626,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,Fo_CB3,GCA_003615165.1,1
6627,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-4,GCA_011036135.1,1
6628,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VEG-01C2,GCA_003025235.1,1
6629,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-84,GCA_011036455.1,1
6630,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI32288,GCA_009298745.1,1
6631,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-83,GCA_011036475.1,1
6632,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-236,GCA_011034105.1,1
6633,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-30,GCA_011034475.1,1
6634,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-44,GCA_011036055.1,1
6635,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-124,GCA_011035435.1,1
6636,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI17577,GCA_009298465.1,1
6637,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-75,GCA_011036215.1,1
6638,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-6,GCA_011036795.1,1
6639,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-216,GCA_011033895.1,1
6640,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-219,GCA_011033885.1,1
6641,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-113,GCA_011035495.1,1
6642,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI12300,GCA_009298545.1,1
6643,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-23,GCA_011034155.1,1
6644,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-3,GCA_011421275.1,1
6645,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-127,GCA_011035335.1,1
6646,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI11762,GCA_009298305.1,1
6647,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-234,GCA_011034125.1,1
6648,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI31638,GCA_009298845.1,1
6649,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI19293,GCA_009298825.1,1
6650,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-21,GCA_011035755.1,1
6651,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI42760,GCA_009298935.1,1
6652,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-218,GCA_011033875.1,1
6653,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-3,GCA_011035955.1,1
6654,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EtdFoc-223,GCA_011034225.1,1
6655,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-7,GCA_011036205.1,1
6656,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VEG-01C1,GCA_003025205.1,1
6657,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-25,GCA_011035835.1,1
6658,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,S17/14,GCA_019054655.1,1
6659,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-101,GCA_011035035.1,1
6660,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI32441,GCA_009298715.1,1
6661,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-118,GCA_011035485.1,1
6662,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-16,GCA_011035615.1,1
6663,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,EthFoc-35,GCA_011036705.1,1
6664,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,MOD1-FUNGI11,GCA_003705045.1,1
6665,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI42889,GCA_009299175.1,1
6666,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,VPRI42190,GCA_009299005.1,1
6667,Fusarium,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,oxysporum,RBG5844,GCA_009297365.1,1
