Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
533,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,2663,GCA_016880755.1,1
534,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R3602,GCA_023618935.1,1
535,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R2506,GCA_023625075.1,1
536,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PA40-03,GCA_023618985.1,1
537,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S2111G.1,GCA_023625175.1,1
538,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PB4105,GCA_023618955.1,1
539,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,2NF922,GCA_023625275.1,1
540,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PA2101,GCA_023619705.1,1
541,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,2NF925,GCA_023625195.1,1
542,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,2NF923,GCA_023625115.1,1
543,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PB4102,GCA_023619575.1,1
544,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,ADI1,GCA_020615375.1,1
545,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R1430,GCA_023625135.1,1
546,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1702,GCA_023619415.1,1
547,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PH3601,GCA_023618865.1,1
548,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R2804,GCA_023619725.1,1
549,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,B3605,GCA_023625035.1,1
550,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,aflatoxiformans,LH_A394,GCA_037043995.1,1
551,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,F3603,GCA_023627635.1,1
552,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PYS2105,GCA_023619375.1,1
553,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,B102-05B,GCA_037042565.1,1
554,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,F3604,GCA_023619485.1,1
555,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1905,GCA_023619655.1,1
556,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PK2410,GCA_023619325.1,1
557,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PA3604,GCA_023624935.1,1
558,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,B3601,GCA_023625155.1,1
559,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S2805,GCA_023627695.1,1
560,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S4402,GCA_023619295.1,1
561,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,foetidus,LH_A311,GCA_037044355.1,1
562,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S2111Y,GCA_023625095.1,1
563,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,austwickii,LH_A515,GCA_037043805.1,1
564,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1903S,GCA_023619515.1,1
565,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S2103,GCA_023619405.1,1
566,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S4401N,GCA_023619365.1,1
567,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,ATCC.12892,GCA_002894705.1,1
568,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,M3606,GCA_023619275.1,1
569,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,M3605,GCA_023619345.1,1
570,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R2407,GCA_023627595.1,1
571,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R2302,GCA_023627535.1,1
572,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R2305,GCA_023627575.1,1
573,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,2NP920,GCA_023625635.1,1
574,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,panamensis,NRRL.1786,GCA_027569225.1,1
575,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,pragensis,LH_A260,GCA_037044195.1,1
576,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,AS01,GCA_036986335.1,1
577,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PG3605,GCA_025768815.1,1
578,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1902Y,GCA_023627655.1,1
579,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,aff.,IMV.01167,GCA_001931935.1,1
580,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1801,GCA_023627475.1,1
581,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,quadricinctus,FKII-L3-BK-DRAB1,GCA_022814375.1,1
582,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1802E,GCA_023627495.1,1
583,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PG119-06,GCA_037042605.1,1
584,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PYS4241,GCA_023627555.1,1
585,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PYS4240,GCA_023627515.1,1
586,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,DX7217,GCA_037042595.1,1
587,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,texensis,TX-A-6-1-S,GCA_024668715.1,1
588,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,PYS4201,GCA_023627455.1,1
589,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,amstelodami,NRRL.89,GCA_027569315.1,1
590,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,P7301S-1,GCA_037042525.1,1
591,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,latus,MM151978,GCA_013306195.1,1
592,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S1107B,GCA_023627395.1,1
593,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,S3505,GCA_023627435.1,1
594,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatiaffinis,CNM-CM6805,GCA_012656285.1,1
595,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,pseudoglaucus,FJII-L3-SW-P1,GCA_022813405.1,1
596,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R3607,GCA_023627615.1,1
597,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,HF37,GCA_003698115.1,1
598,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,MA.6037,GCA_003138035.1,1
599,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,DX121-18F,GCA_037042555.1,1
600,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,sp.,R109-04A,GCA_037042665.1,1
601,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,croceus,JS3-P1,GCA_019828945.1,1
602,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NA,GCA_028752205.1,1
603,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,Afir974,GCA_028752175.1,1
604,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CA14,GCA_014784225.2,1
605,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,La3279,GCA_030515275.1,1
606,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.3357,GCA_009017415.1,1
607,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,SU-16,GCA_009856665.1,1
608,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,oryzae,KSS2,GCA_008032255.1,1
609,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,luchuensis,RIB2601,GCA_016865315.1,1
610,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,AF.INIFAP.2021,GCA_019880445.1,1
611,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,AF13,GCA_014117485.1,1
612,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,Afla-Guard,GCA_012896875.1,1
613,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,VCG1,GCA_012896415.1,1
614,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.2999,GCA_012897115.1,1
615,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,A1,GCA_012896995.1,1
616,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,K49,GCA_012896705.1,1
617,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,VCG4,GCA_012896275.1,1
618,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,AF36,GCA_012897275.1,1
619,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,K54A,GCA_012896555.1,1
620,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,A9,GCA_012895975.1,1
621,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,Tox4,GCA_012896145.1,1
622,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,oryzae,KBP3,GCA_008032055.1,1
623,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.554.65,GCA_019288275.1,1
624,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,A1160,GCA_024220425.1,1
625,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,KJC3,GCA_029783905.1,1
626,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,KYF3,GCA_029783925.1,1
627,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,ATCC.22546,GCA_018140885.1,1
628,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,oryzae,NA,GCA_018140865.1,1
629,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,oryzae,KDG21,GCA_018140735.1,1
630,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,oryzae,NA,GCA_018140755.1,1
631,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,welwitschiae,BCSIR_imrd1,GCA_030015405.1,1
632,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,IP_24,GCA_025118165.1,1
633,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,IP_23,GCA_025201645.1,1
634,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,NA,GCA_000002855.2,1
635,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NA,GCA_020091605.1,1
636,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,minisclerotigenes,MRI400,GCA_028505865.1,1
637,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRRL.5109,GCA_003116565.1,1
638,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.101883,GCA_003184595.1,1
639,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.101883,GCF_003184595.1,1
640,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,versicolor,ATCC.9577,GCA_020284045.1,1
641,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,westerdijkiae,CBS.112803,GCA_001307345.1,1
642,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,pseudotamarii,NRRL.25517,GCA_030324235.1,1
643,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,minisclerotigenes,CBS.117635,GCA_009176455.1,1
644,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,udagawae,IFM.46972,GCA_010723835.1,1
645,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,tanneri,NIH1004,GCA_004796565.1,1
646,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,arachidicola,CBS.117610,GCA_002749805.1,1
647,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,tanneri,NIH1004,GCA_004798825.1,1
648,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,ochraceoroseus,SRRC1432,GCA_000986665.1,1
649,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,brunneus,CBS.112.26,GCA_020284075.1,1
650,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,latus,NRRL.200,GCA_013306215.1,1
651,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,UTMN_AMR,GCA_032627265.1,1
652,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NA,GCA_949125545.1,1
653,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NA,GCA_949125165.1,1
654,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,SPS-2,GCA_003069565.1,1
655,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NA,GCA_949125185.1,1
656,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,M1650,GCA_023620925.1,1
657,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PG3602,GCA_023620985.1,1
658,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PF3501,GCA_023620295.1,1
659,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PB4204,GCA_023620225.1,1
660,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,5.1TA,GCA_029618195.1,1
661,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0040679185.AFU.30/06,GCA_029618285.1,1
662,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PB4306,GCA_023620135.1,1
663,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,Y1703,GCA_023620175.1,1
664,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,LMB-35Aa,GCA_001715275.2,1
665,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R4506,GCA_025765995.1,1
666,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R2806,GCA_023620105.1,1
667,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,M.20.0011028,GCA_029618165.1,1
668,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PB30-11,GCA_023620865.1,1
669,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,070.01-70-BAL-1,GCA_029618205.1,1
670,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,F2701,GCA_023621025.1,1
671,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R2404,GCA_023620085.1,1
672,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PT4105,GCA_023620875.1,1
673,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PM1906,GCA_023620795.1,1
674,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PF1904,GCA_023620195.1,1
675,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PH4002,GCA_023620325.1,1
676,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PM1903,GCA_023621065.1,1
677,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,M.20.0011027,GCA_029618175.1,1
678,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,S3811D,GCA_023620275.1,1
679,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0030661546.AFU.25/06,GCA_029618185.1,1
680,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R2805,GCA_023620155.1,1
681,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PH1799,GCA_023620935.1,1
682,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0040668669.AFU.30/06,GCA_029618255.1,1
683,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,F1903,GCA_023620375.1,1
684,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PA1607,GCA_023621035.1,1
685,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0040675686.AFU.30/06,GCA_029618275.1,1
686,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PB4205,GCA_023620895.1,1
687,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,M40-03A,GCA_023620335.1,1
688,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,B3604,GCA_025766145.1,1
689,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R1620,GCA_023620055.1,1
690,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,Y3805,GCA_023620995.1,1
691,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,F1804,GCA_025766085.1,1
692,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R1907,GCA_023620255.1,1
693,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,S3901,GCA_025766105.1,1
694,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0040676907.AFU.25/06,GCA_029618335.1,1
695,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,X1902,GCA_023620605.1,1
696,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PM4304,GCA_023620165.1,1
697,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0040676010.AFU.30/06,GCA_029618305.1,1
698,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PT4101,GCA_023621075.1,1
699,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,0040673067.AFU.30/06,GCA_029618225.1,1
700,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,R4201,GCA_023620755.1,1
701,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,IF1SW-F4,GCA_015586125.1,1
702,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PK1002,GCA_023620835.1,1
703,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PF1804,GCA_023620825.1,1
704,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PA4301,GCA_023620975.1,1
705,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,CAPA.B,GCA_015572015.1,1
706,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PM1702,GCA_023620365.1,1
707,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PT4102,GCA_023620235.1,1
708,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,CAPA.C,GCA_015572025.1,1
709,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,CAPA.A,GCA_015572005.1,1
710,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-096,GCA_020500845.1,1
711,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-040,GCA_020500905.1,1
712,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PT30-03,GCA_023620045.1,1
713,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-339,GCA_020500215.1,1
714,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-076,GCA_020500875.1,1
715,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-039,GCA_020500935.1,1
716,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-236,GCA_020500385.1,1
717,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-115,GCA_020500815.1,1
718,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-043,GCA_020500465.1,1
719,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-195,GCA_020500785.1,1
720,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2016-141,GCA_020499675.1,1
721,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2016-032,GCA_020500285.1,1
722,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-326,GCA_020500205.1,1
723,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-214,GCA_020500775.1,1
724,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2014-065,GCA_020500705.1,1
725,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2016-071,GCA_020499755.1,1
726,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-101,GCA_020500455.1,1
727,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2016-342,GCA_020499695.1,1
728,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,CAPA.D,GCA_015571995.1,1
729,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-300,GCA_020500295.1,1
730,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-097,GCA_020500475.1,1
731,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-272,GCA_020500355.1,1
732,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-281,GCA_020500365.1,1
733,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-313,GCA_020500185.1,1
734,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-322,GCA_020500655.1,1
735,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-346,GCA_020500645.1,1
736,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,PYS2101,GCA_025766045.1,1
737,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2018-286,GCA_020500305.1,1
738,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,fumigatus,NRZ-2017-381,GCA_020500595.1,1
