Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
4440,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,A67,GCA_000447515.1,1
4441,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P87,GCA_000774085.1,1
4442,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,A84,GCA_000447635.1,1
4443,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,L26,GCA_000775455.1,1
4444,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,A155,GCA_000447615.1,1
4445,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,A123,GCA_000447455.1,1
4446,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P37039,GCA_000784515.1,1
4447,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P76055,GCA_000784505.1,1
4448,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,3153A,GCA_000447595.1,1
4449,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,A48,GCA_000447535.1,1
4450,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,A203,GCA_000447495.1,1
4451,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P75063,GCA_000775525.1,1
4452,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P57072,GCA_000773805.1,1
4453,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,12C,GCA_000773845.1,1
4454,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P94015,GCA_000773755.1,1
4455,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,19F,GCA_000775445.1,1
4456,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P60002,GCA_000784525.1,1
4457,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,Ca6,GCA_000784695.1,1
4458,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P37037,GCA_000773825.1,1
4459,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P76067,GCA_000784495.1,1
4460,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P75010,GCA_000784575.1,1
4461,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P37005,GCA_000773745.1,1
4462,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P78042,GCA_000784615.1,1
4463,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,GC75,GCA_000773735.1,1
4464,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P78048,GCA_000773725.1,1
4465,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P57055,GCA_000775505.1,1
4466,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P34048,GCA_000775465.1,1
4467,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,P75016,GCA_000784595.1,1
4468,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,albicans,Ca529L,GCA_000691765.2,1
4469,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CAU924/6920,GCA_019968925.1,1
4470,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,BJCA002,GCA_018902005.1,1
4471,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA01,GCA_032888605.1,1
4472,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694455.1,1
4473,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694485.1,1
4474,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694475.1,1
4475,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA227,GCA_035771725.1,1
4476,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA208,GCA_035772345.1,1
4477,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA222,GCA_035771885.1,1
4478,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA231,GCA_035771735.1,1
4479,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA205,GCA_035772365.1,1
4480,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA224,GCA_035771925.1,1
4481,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA219,GCA_035771935.1,1
4482,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA204,GCA_035772305.1,1
4483,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA218,GCA_035772215.1,1
4484,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA230,GCA_035771765.1,1
4485,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA221,GCA_035771895.1,1
4486,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA213,GCA_035772105.1,1
4487,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA210,GCA_035772265.1,1
4488,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA212,GCA_035772165.1,1
4489,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA217,GCA_035772185.1,1
4490,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA220,GCA_035771965.1,1
4491,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA197,GCA_035772375.1,1
4492,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA211,GCA_035772125.1,1
4493,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA232,GCA_035771715.1,1
4494,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA229,GCA_035771705.1,1
4495,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,B11221,GCA_030122265.1,1
4496,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694645.1,1
4497,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,B8441,GCA_002759435.2,1
4498,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,BJCA003,GCA_024706545.1,1
4499,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694655.1,1
4500,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563645.1,1
4501,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563715.1,1
4502,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,12,GCA_027886145.1,1
4503,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563705.1,1
4504,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694445.1,1
4505,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563635.1,1
4506,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694685.1,1
4507,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694465.1,1
4508,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE8,GCA_014638805.1,1
4509,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE4,GCA_014638895.1,1
4510,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE10,GCA_014638765.1,1
4511,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE7,GCA_014638825.1,1
4512,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563725.1,1
4513,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE5,GCA_014638885.1,1
4514,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_947395165.1,1
4515,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE6,GCA_014638875.1,1
4516,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE9,GCA_014638775.1,1
4517,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE3,GCA_014638965.1,1
4518,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,FG_GE2,GCA_014638955.1,1
4519,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-34,GCA_025429525.1,1
4520,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,CA_HTX1,GCA_009602605.1,1
4521,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694745.1,1
4522,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563775.1,1
4523,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703435.1,1
4524,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703835.1,1
4525,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703495.1,1
4526,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703535.1,1
4527,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703445.1,1
4528,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703475.1,1
4529,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703805.1,1
4530,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703525.1,1
4531,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703825.1,1
4532,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_032694695.1,1
4533,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703555.1,1
4534,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703585.1,1
4535,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703815.1,1
4536,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703455.1,1
4537,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703575.1,1
4538,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703725.1,1
4539,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703565.1,1
4540,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-28,GCA_025429735.1,1
4541,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703465.1,1
4542,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-21,GCA_025430335.1,1
4543,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-23,GCA_025429895.1,1
4544,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703515.1,1
4545,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703685.1,1
4546,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703485.1,1
4547,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-27,GCA_025429745.1,1
4548,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703505.1,1
4549,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-17,GCA_025430405.1,1
4550,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703675.1,1
4551,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-26,GCA_025429755.1,1
4552,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,B11243,GCA_003014415.1,1
4553,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-22,GCA_025430195.1,1
4554,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-19,GCA_025430385.1,1
4555,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-20,GCA_025430355.1,1
4556,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-15,GCA_025430785.1,1
4557,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-32,GCA_025429595.1,1
4558,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-25,GCA_025429885.1,1
4559,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-16,GCA_025430635.1,1
4560,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712165.3,1
4561,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902703595.1,1
4562,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712155.3,1
4563,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,RCPF-1821,GCA_004287075.1,1
4564,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712195.3,1
4565,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_027563765.1,1
4566,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712115.3,1
4567,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,PL1,GCA_026743825.1,1
4568,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712265.3,1
4569,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712205.3,1
4570,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712135.3,1
4571,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712175.3,1
4572,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,MRSN101498,GCA_029619135.1,1
4573,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,MRSN455051,GCA_029618695.1,1
4574,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,MRSN455079,GCA_029619145.1,1
4575,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,MRSN455060,GCA_029618685.1,1
4576,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,MRSN456999,GCA_029618675.1,1
4577,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712145.3,1
4578,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712185.3,1
4579,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,367,GCA_008729205.1,1
4580,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_035220645.1,1
4581,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,394-3,GCA_008729275.1,1
4582,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,394-1,GCA_008729195.1,1
4583,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,214,GCA_008729175.1,1
4584,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,394-2,GCA_008729255.1,1
4585,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,288,GCA_008729165.1,1
4586,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.3,GCA_035582605.1,1
4587,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.7,GCA_035582505.1,1
4588,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.2,GCA_035582625.1,1
4589,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.1,GCA_035582645.1,1
4590,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.5,GCA_035582555.1,1
4591,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712245.3,1
4592,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.6,GCA_035582525.1,1
4593,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,Case.4,GCA_035582585.1,1
4594,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712105.3,1
4595,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712275.3,1
4596,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_034640365.1,1
4597,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,20-1498,GCA_037074745.1,1
4598,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712225.3,1
4599,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712835.3,1
4600,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712125.3,1
4601,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712255.3,1
4602,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712215.3,1
4603,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,auris,NA,GCA_902712235.3,1
4604,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,2015_Ct.2,GCA_032714735.1,1
4605,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,IBUN-090-03567,GCA_019239295.1,1
4606,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,2016_Ct.2,GCA_032714655.1,1
4607,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,ZD-3,GCA_022984785.1,1
4608,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,CBW-2,GCA_024220415.1,1
4609,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,2015_Ct.1,GCA_032714815.1,1
4610,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,2016_Ct.3,GCA_032714595.1,1
4611,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,2016_Ct.1,GCA_032714675.1,1
4612,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYA-3404,GCA_017315405.1,1
4613,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,121,GCA_000633855.1,1
4614,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-0816-2021,GCA_032356445.1,1
4615,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1531-2021,GCA_032356705.1,1
4616,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-0997-2021,GCA_035078465.1,1
4617,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1000-2021,GCA_032356805.1,1
4618,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2423-2021,GCA_032356545.1,1
4619,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2728-2021,GCA_032356465.1,1
4620,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1956-2021,GCA_032356665.1,1
4621,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1551-2021,GCA_032356685.1,1
4622,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-0121-2021,GCA_032356845.1,1
4623,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2250-2020,GCA_032356885.1,1
4624,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-0644-2021,GCA_032356485.1,1
4625,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2043-2021,GCA_032356565.1,1
4626,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2184-2021,GCA_032356505.1,1
4627,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1368-2021,GCA_032356765.1,1
4628,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1211-2021,GCA_032356785.1,1
4629,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2752-2021,GCA_035078385.1,1
4630,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-0825-2021,GCA_035078395.1,1
4631,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1405-2021,GCA_032356725.1,1
4632,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1733-2021,GCA_032356745.1,1
4633,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1957-2021,GCA_032356585.1,1
4634,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-0618-2021,GCA_032356825.1,1
4635,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2012-2020,GCA_032356865.1,1
4636,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-1862-2021,GCA_035078345.1,1
4637,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYCT-2085-2021,GCA_032356605.1,1
4638,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,Y1033A,GCA_023623695.1,1
4639,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,F1002B,GCA_025767625.1,1
4640,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,PF3311,GCA_025767665.1,1
4641,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,PNY,GCA_023373895.1,1
4642,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,PL3312,GCA_025767685.1,1
4643,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,M3302A,GCA_025767605.1,1
4644,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,Y3313,GCA_023623415.1,1
4645,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,C4,GCA_021019025.2,1
4646,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,U1179,GCA_021018955.2,1
4647,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,U873,GCA_021018975.2,1
4648,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,U1360,GCA_021018935.2,1
4649,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,NA,GCA_002864075.1,1
4650,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,Z68,GCA_029582195.1,1
4651,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYA-3404,GCA_006942135.1,1
4652,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,tropicalis,MYA-3404,GCA_000006335.3,1
4653,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,parapsilosis,FDAARGOS_653,GCA_014049495.1,1
4654,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,parapsilosis,FDAARGOS_652,GCA_014049445.1,1
4655,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,parapsilosis,FDAARGOS_650,GCA_014049585.1,1
4656,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,parapsilosis,NA,GCA_903989565.1,1
4657,Candida,Ascomycota,Saccharomycotina,Saccharomycetes,Debaryomycetaceae,parapsilosis,NA,GCA_947184175.1,1
