Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
8401,Nadsonia,Ascomycota,Saccharomycotina,Saccharomycetes,NA,fulvescens,NRRL.Y-12810,GCA_003705595.2,1
8402,Nadsonia,Ascomycota,Saccharomycotina,Saccharomycetes,NA,starkeyi-henricii,UCD142,GCA_003123035.1,1
8403,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,CBS.138,GCF_000002545.3,1
8404,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,nivariensis,CBS.9983,GCA_017309295.1,1
8405,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,castellii,NRRL.Y-17070,GCA_030556345.1,1
8406,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,bacillisporus,NRRL.Y-17846,GCA_030573655.1,1
8407,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,delphensis,CBS.2170,GCA_001039675.1,1
8408,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,kungkrabaensis,CBS.10927,GCA_030556385.1,1
8409,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,uthaithaninus,CBS.10932,GCA_030564085.1,1
8410,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,bracarensis,NRRL.Y-48270,GCA_030569875.1,1
8411,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,sp.,UFMG-CM-Y6046,GCA_030571395.1,1
8412,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,BG3993,GCA_020450195.1,1
8413,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,BG3996,GCA_020450235.1,1
8414,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,BG3994,GCA_020450265.1,1
8415,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,BG3995,GCA_020450215.1,1
8416,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,BG2,GCA_014217725.1,1
8417,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,ATCC.2001,GCA_010111755.1,1
8418,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,CBS.138,GCA_000002545.2,1
8419,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,DSY562,GCA_002219185.1,1
8420,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,DSY565,GCA_002219195.1,1
8421,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,P35-2,GCA_025331905.1,1
8422,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,CAS08-0027,GCA_020797325.1,1
8423,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,DPK762,GCA_020797185.1,1
8424,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,CAS08-0425,GCA_020797355.1,1
8425,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,DPL245,GCA_020797195.1,1
8426,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,DPL1021,GCA_020797225.1,1
8427,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,DPK305,GCA_020797215.1,1
8428,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,M6,GCA_025331885.1,1
8429,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,CAS08-0016,GCA_020797205.1,1
8430,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,ML72254,GCA_024195175.2,1
8431,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,CCTCC.M202019,GCA_000497105.2,1
8432,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NRRL.Y-65,GCA_030579235.1,1
8433,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,nivariensis,CBS.9983,GCA_001046915.1,1
8434,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,castellii,CBS.4332,GCA_001046935.1,1
8435,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,bacillisporus,CBS.7720,GCA_001046975.1,1
8436,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,bracarensis,CBS.10154,GCA_001077315.1,1
8437,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,delphensis,NRRL.Y-2379,GCA_030570895.1,1
8438,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,15.0126687,GCA_026540015.1,1
8439,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,16.6793165,GCA_026539985.1,1
8440,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,17.6715877,GCA_026540005.1,1
8441,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,16.6715916,GCA_026539885.1,1
8442,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,16.0107051,GCA_026539545.1,1
8443,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,16.0452821,GCA_026539665.1,1
8444,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,16.045338,GCA_026539755.1,1
8445,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,17.6789296,GCA_026539265.1,1
8446,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,M1215,GCA_023629135.1,1
8447,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,17.6506958,GCA_026539955.1,1
8448,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,M111-02B,GCA_037039695.1,1
8449,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,B1514,GCA_023629155.1,1
8450,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,PK3901,GCA_025503555.1,1
8451,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_037013435.1,1
8452,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,67367,GCA_027480195.1,1
8453,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,44,GCA_004332445.1,1
8454,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,40,GCA_004332455.1,1
8455,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,044_PSC,GCA_024665985.1,1
8456,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,73281,GCA_027480175.1,1
8457,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,50570,GCA_027480185.1,1
8458,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,UHNDB9664,GCA_021498385.1,1
8459,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,UHNDB9150,GCA_021498435.1,1
8460,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,040_PSC,GCA_024666015.1,1
8461,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,UHNDB8982,GCA_021498365.1,1
8462,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,UAB047-W10D4,GCA_002259835.1,1
8463,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,UHNDB10192,GCA_021498375.1,1
8464,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,MY07,GCA_022702475.2,1
8465,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,OL152,GCA_004332465.1,1
8466,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,OL152_PSC,GCA_024665945.1,1
8467,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_001466575.1,1
8468,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_001466525.1,1
8469,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_001466535.1,1
8470,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_001466565.1,1
8471,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_001466685.1,1
8472,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_900096545.1,1
8473,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_900166875.1,1
8474,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_001466635.1,1
8475,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,nivariensis,NRRL.Y-48269,GCA_030569795.1,1
8476,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,bracarensis,F7312,GCA_037041435.1,1
8477,Nakaseomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,glabratus,NA,GCA_937870575.1,1
8478,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,peltata,JCM.9829,GCA_001599355.1,1
8479,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,siamensis,CBS.12569,GCA_030569775.1,1
8480,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,molendinolei,CBS.12508,GCA_030569155.1,1
8481,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,wickerhamii,NRRL.Y-2563,GCA_030567635.1,1
8482,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,laoshanensis,NRRL.Y-63634,GCA_030704985.1,1
8483,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,populi,NRRL.Y-17681,GCA_030557235.1,1
8484,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,pomicola,NRRL.Y-27083,GCA_030567755.1,1
8485,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,holstii,NRRL.Y-2155,GCA_003706265.2,1
8486,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,wyomingensis,NRRL.YB-2152,GCA_030567715.1,1
8487,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,ernobii,NRRL.Y-17782,GCA_030567655.1,1
8488,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,ishiwadae,GDMCC.60786,GCA_022817945.1,1
8489,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,sp.,yHDR128,GCA_030571255.1,1
8490,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,ambrosiae,VH60_CP,GCA_024271865.1,1
8491,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,anatomiae,NRRL.Y-17641,GCA_030556755.1,1
8492,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,wickerhamii,NRRL.Y-2563,GCA_003243035.1,1
8493,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,peltata,NRRL.Y-6888,GCA_030567735.1,1
8494,Nakazawaea,Ascomycota,Saccharomycotina,Saccharomycetes,Pichiaceae,ishiwadae,NRRL.Y-17654,GCA_030567795.1,1
8495,Nectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,sp.,FW16.1,GCA_017654865.1,1
8496,Nectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,sp.,B-13,GCA_002682825.1,1
8497,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,serpens,AZ0576,GCA_022578855.1,1
8498,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,abortiva,FL1152,GCA_022578505.1,1
8499,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,diffusa,NC0034,GCA_022578665.1,1
8500,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,sp.,FL0031,GCA_022432375.1,1
8501,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,sp.,FL0916,GCA_022578715.1,1
8502,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,sp.,NC0429,GCA_022578495.1,1
8503,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,bipapillata,CP14,GCA_029590615.1,1
8504,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,serpens,CBS.679.86,GCA_022578685.1,1
8505,Nemania,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariaceae,serpens,AK0226,GCA_022578675.1,1
8506,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,DUCC19944,GCA_020912385.1,1
8507,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,laricinum,HLJ-QQHE-4,GCA_029906385.1,1
8508,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,sp.,Z40,GCA_037356075.1,1
8509,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,sp.,Z2,GCA_037356115.1,1
8510,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,caryigenum,NA,GCA_031967955.1,1
8511,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,sp.,NPBT67,GCA_036936575.1,1
8512,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,ribis,M1-105,GCA_021436925.1,1
8513,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,umdonicola,CBS.123644,GCA_009829365.1,1
8514,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,kwambonambiense,CBS.123642,GCA_009829855.1,1
8515,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,cordaticola,CBS.123638,GCA_009830905.1,1
8516,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,kwambonambiense,CBS.123639,GCA_009829845.1,1
8517,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,cordaticola,CBS.123634,GCA_009829355.1,1
8518,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,GX.1,GCA_029169195.1,1
8519,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,SCCDJF01s,GCA_029169155.1,1
8520,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,AH.3.1.01s,GCA_029169165.1,1
8521,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NSSI1,GCA_030270365.1,1
8522,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE86565,GCA_023081405.1,1
8523,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE8398,GCA_023084435.1,1
8524,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NA,GCA_034621315.1,1
8525,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE8451,GCA_023082105.1,1
8526,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,B86522,GCA_023088245.1,1
8527,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NA,GCA_034621285.1,1
8528,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NA,GCA_034621475.1,1
8529,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE87574,GCA_023087485.1,1
8530,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,B8266,GCA_023088865.1,1
8531,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,PPO83,GCA_030270345.1,1
8532,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NA,GCA_034621335.1,1
8533,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE86519,GCA_023089265.1,1
8534,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE8363,GCA_023089305.1,1
8535,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE86567,GCA_023091135.1,1
8536,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE88098,GCA_023084805.1,1
8537,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE82361,GCA_023088165.1,1
8538,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE86515,GCA_023087445.1,1
8539,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE8408,GCA_023084425.1,1
8540,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,KE88756,GCA_023089425.1,1
8541,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,CMW9080,GCA_009829495.1,1
8542,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,CBS.123649,GCA_009829455.1,1
8543,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NA,GCA_000385595.1,1
8544,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,parvum,NA,GCF_000385595.1,1
8545,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,laricinum,MAFF.410183,GCA_022609205.1,1
8546,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,ribis,CBS.121.26,GCA_009829435.1,1
8547,Neofusicoccum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriaceae,ribis,CBS.115475,GCA_009829445.1,1
8548,Neolecta,Ascomycota,Taphrinomycotina,Neolectomycetes,Neolectaceae,irregularis,DAH-3,GCA_001929475.1,1
8549,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,neomacrospora,NA,GCA_917563905.1,1
8550,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,ditissima,NA,GCA_001305505.1,1
8551,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,faginata,MES1.34.1.1,GCA_030864175.1,1
8552,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,sp.,DH2,GCA_003934905.1,1
8553,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,hederae,CBS.714.97,GCA_003385265.1,1
8554,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,coccinea,CBS.119158,GCA_019137265.1,1
8555,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,punicea,CBS.119724,GCA_003385315.1,1
8556,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,galligena,NRRL.20487,GCA_013759035.1,1
8557,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,ditissima,NA,GCA_001305495.1,1
8558,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,ditissima,R09/05,GCA_001306435.1,1
8559,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,ditissima,CBS.226.31,GCA_019137815.1,1
8560,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,faginata,A.R..4307,GCA_019137275.1,1
8561,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,faginata,N1A,GCA_019141705.1,1
8562,Neonectria,Ascomycota,Pezizomycotina,Sordariomycetes,Nectriaceae,coccinea,NRRL.20485,GCA_013757005.1,1
8563,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,crassa,OR74A,GCA_000182925.2,1
8564,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,crassa,OR74A,GCF_000182925.2,1
8565,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,terricola,FGSC.1889,GCA_009805285.1,1
8566,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,africana,FGSC.1740,GCA_000604205.2,1
8567,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,intermedia,NCK1314,GCA_037102815.1,1
8568,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,tetrasperma,FGSC.2508,GCA_000213175.1,1
8569,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,tetrasperma,FGSC.2508,GCF_000213175.1,1
8570,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,discreta,FGSC.8579.matA,GCA_009805215.1,1
8571,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,tetraspora,CBS.560.94,GCA_033439725.1,1
8572,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,tetraspora,CBS.560.94,GCF_033439725.1,1
8573,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,hispaniola,FGSC.10403,GCA_033458365.1,1
8574,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,hispaniola,FGSC.10403,GCF_033458365.1,1
8575,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26585,GCA_009806015.1,1
8576,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,P3-C1-8,GCA_009802275.1,1
8577,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26605,GCA_009806235.1,1
8578,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,cerealis,FGSC.26649,GCA_009806085.1,1
8579,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26630,GCA_009805085.1,1
8580,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26629,GCA_009805155.1,1
8581,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26628,GCA_009805345.1,1
8582,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,LNF1-1,GCA_009805225.1,1
8583,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26626,GCA_009805385.1,1
8584,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26634,GCA_009804985.1,1
8585,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26636,GCA_009804955.1,1
8586,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26633,GCA_009804945.1,1
8587,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,LNF1-2,GCA_009805125.1,1
8588,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.6877,GCA_009805295.1,1
8589,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26627,GCA_009805365.1,1
8590,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26624,GCA_009805485.1,1
8591,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26631,GCA_009805105.1,1
8592,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26637,GCA_009804845.1,1
8593,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26635,GCA_009804975.1,1
8594,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26625,GCA_009805435.1,1
8595,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26623,GCA_009805935.1,1
8596,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26632,GCA_009804965.1,1
8597,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,FGSC.26638,GCA_009804825.1,1
8598,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,pannonica,FGSC.7221,GCA_009805235.1,1
8599,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sp.,IMI.360204,GCA_027946425.1,1
8600,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,sublineolata,FGSC.5508,GCA_000604185.2,1
8601,Neurospora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariaceae,terricola,FGSC.1889,GCA_000604245.2,1
